function,swarmsize,dim,maxiter,w,c1,c2,duration,best_iter,best_val,best_pos
quadratic,100,5,60,0.80,1.30,1.70,0.000383,59,0.000390005,"0.00607286;-0.00539487;-0.00590737;0.00699362;0.0154988"
quadratic,100,5,60,0.80,1.30,2.00,0.000432,58,0.0033684,"0.00501224;-0.0232756;-0.0299172;-0.0354865;-0.02544"
quadratic,100,5,60,0.80,1.50,1.00,0.000376,60,4.42159e-05,"0.00272991;-0.00277975;-0.00524868;-0.000313468;-0.00117878"
quadratic,100,5,60,0.80,1.50,1.30,0.000364,54,0.000331573,"-0.0110407;0.00153388;-0.0136033;-0.000772695;0.00465569"
quadratic,100,5,60,0.80,1.50,1.50,0.000394,60,0.00163138,"0.0138364;-0.0310903;0.0182472;0.00846096;0.00829331"
quadratic,100,5,60,0.80,1.50,1.70,0.000385,60,0.00121267,"0.0175253;0.00201915;-0.0167006;0.021374;0.0128724"
quadratic,100,5,60,0.80,1.50,2.00,0.000390,59,0.00669586,"-0.0408866;0.0460019;-0.0255455;0.0157278;0.0448112"
quadratic,100,5,60,0.80,1.70,1.00,0.000370,60,7.50684e-05,"0.00432976;0.000703483;0.00555477;0.00103442;0.00488888"
quadratic,100,5,60,0.80,1.70,1.30,0.000376,57,8.96768e-05,"-0.0025394;0.00852925;-0.000889814;-0.00232331;0.00207137"
quadratic,100,5,60,0.80,1.70,1.50,0.000379,60,0.00239913,"-0.0130822;0.0092072;0.00613478;0.0457552;-0.00346938"
quadratic,100,5,60,0.80,1.70,1.70,0.000469,59,0.00103628,"-0.0192454;-0.0120242;0.014572;-0.0158575;-0.00758361"
quadratic,100,5,60,0.80,1.70,2.00,0.000863,57,0.00679882,"0.0531185;0.0145798;0.0214096;0.0128413;0.0560482"
quadratic,100,5,60,0.80,2.00,1.00,0.000722,51,0.000711643,"0.0151669;0.016477;-0.014103;0.00128111;0.00309527"
quadratic,100,5,60,0.80,2.00,1.30,0.000394,56,0.00201853,"-0.00153848;-0.0219161;0.0260475;-0.00354994;-0.0290649"
quadratic,100,5,60,0.80,2.00,1.50,0.000360,59,0.00141984,"-0.0124419;0.0058084;-0.0283417;0.0191911;-0.0077302"
quadratic,100,5,60,0.80,2.00,1.70,0.000368,44,0.0183463,"-0.00495653;0.00201183;0.0619588;-0.116746;-0.0291421"
quadratic,100,5,60,0.80,2.00,2.00,0.000354,58,0.0939075,"0.19485;-0.0697012;-0.0127493;0.220702;-0.0470213"
quadratic,100,5,60,1.00,1.00,1.00,0.000373,44,0.142743,"0.243519;0.22093;-0.112128;0.14557;0.0294644"
quadratic,100,5,60,1.00,1.00,1.30,0.000386,54,0.354201,"-0.146482;-0.352687;-0.118028;0.409145;0.164392"
quadratic,100,5,60,1.00,1.00,1.50,0.000375,26,0.662128,"-0.281062;0.365981;-0.598547;-0.264117;0.145511"
quadratic,100,5,60,1.00,1.00,1.70,0.000377,28,0.26176,"0.00837832;0.495855;0.037198;-0.0745071;0.0942437"
quadratic,100,5,60,1.00,1.00,2.00,0.000372,13,1.09869,"0.339456;-0.101485;0.22777;-0.087796;-0.955811"
quadratic,100,5,60,1.00,1.30,1.00,0.000377,47,0.410148,"0.124854;0.229025;-0.170117;-0.524709;0.194546"
quadratic,100,5,60,1.00,1.30,1.30,0.000383,43,0.504334,"0.446434;-0.343738;-0.120101;0.0957181;0.404089"
quadratic,100,5,60,1.00,1.30,1.50,0.000480,20,0.420483,"0.125174;0.0519358;0.466551;-0.360583;-0.233296"
quadratic,100,5,60,1.00,1.30,1.70,0.000775,34,0.595383,"-0.535372;0.179225;0.281807;-0.365914;-0.251655"
quadratic,100,5,60,1.00,1.30,2.00,0.000408,19,1.66764,"-0.136198;0.119886;1.21151;-0.00210689;-0.40861"
quadratic,100,5,60,1.00,1.50,1.00,0.000390,41,0.305119,"-0.190399;0.373078;0.283974;-0.220844;0.0163289"
quadratic,100,5,60,1.00,1.50,1.30,0.000385,42,1.08844,"0.150092;-0.592796;-0.540464;0.544235;0.355261"
quadratic,100,5,60,1.00,1.50,1.50,0.000385,14,0.650191,"0.128717;0.0745578;0.39963;0.683518;-0.0340853"
quadratic,100,5,60,1.00,1.50,1.70,0.000387,12,1.07039,"-0.579096;0.624567;-0.475626;-0.177801;0.29516"
quadratic,100,5,60,1.00,1.50,2.00,0.000392,30,0.672623,"0.0257614;-0.0733031;0.268085;0.404072;-0.656843"
quadratic,100,5,60,1.00,1.70,1.00,0.000387,32,0.441292,"0.267854;-0.187648;-0.00753143;0.578168;0.000666941"
quadratic,100,5,60,1.00,1.70,1.30,0.000420,37,0.981664,"-0.554461;-0.617127;-0.078532;0.0320736;-0.534972"
quadratic,100,5,60,1.00,1.70,1.50,0.000405,28,0.416522,"-0.43958;-0.241412;-0.308187;-0.254159;0.0737317"
quadratic,100,5,60,1.00,1.70,1.70,0.000427,3,1.2186,"0.0305062;-0.921998;0.396316;0.262661;0.376204"
quadratic,100,5,60,1.00,1.70,2.00,0.000402,40,0.295324,"0.23844;0.273982;-0.249018;-0.315002;0.0465612"
quadratic,100,5,60,1.00,2.00,1.00,0.000394,42,0.460201,"-0.292684;-0.265537;-0.332713;-0.110443;-0.425594"
quadratic,100,5,60,1.00,2.00,1.30,0.000492,16,0.962816,"0.0413392;0.271514;-0.0759647;0.313142;0.885189"
quadratic,100,5,60,1.00,2.00,1.50,0.000414,56,0.970558,"0.190303;0.261074;-0.386987;-0.810822;-0.242883"
quadratic,100,5,60,1.00,2.00,1.70,0.000941,25,0.557068,"-0.2385;-0.564505;-0.0187566;-0.422389;-0.0524941"
quadratic,100,5,60,1.00,2.00,2.00,0.000404,33,0.608064,"-0.101334;0.593321;-0.411661;-0.251694;0.113801"
quadratic,100,5,150,0.40,1.00,1.00,0.001139,150,2.08607e-48,"-5.77448e-25;1.90578e-25;8.18991e-25;-9.52202e-25;-3.72653e-25"
quadratic,100,5,150,0.40,1.00,1.30,0.001395,148,4.17382e-44,"2.48658e-23;1.09478e-22;1.64124e-23;1.67698e-22;-2.72477e-23"
quadratic,100,5,150,0.40,1.00,1.50,0.001037,150,1.36702e-40,"-8.0657e-22;-1.0823e-20;-7.08514e-22;3.70769e-21;2.15969e-21"
quadratic,100,5,150,0.40,1.00,1.70,0.001031,149,6.52961e-39,"3.14645e-20;3.15275e-20;-3.90243e-20;-1.2385e-20;-5.35661e-20"
quadratic,100,5,150,0.40,1.00,2.00,0.001404,150,3.86366e-32,"3.84822e-17;1.29395e-16;-1.18885e-16;-2.90433e-18;-7.91874e-17"
quadratic,100,5,150,0.40,1.30,1.00,0.001005,149,2.09626e-46,"-1.07509e-23;-1.72434e-24;2.41792e-24;-9.01749e-24;-1.97734e-24"
quadratic,100,5,150,0.40,1.30,1.30,0.000983,150,9.62747e-42,"-3.84975e-23;-2.13915e-21;-1.60612e-22;-2.06067e-21;8.81964e-22"
quadratic,100,5,150,0.40,1.30,1.50,0.000998,150,9.23591e-39,"-2.25854e-20;-1.00273e-20;3.02077e-20;-5.12791e-20;-7.12967e-20"
quadratic,100,5,150,0.40,1.30,1.70,0.001050,150,5.42577e-35,"-5.49443e-18;3.9126e-18;-2.85217e-18;-7.87974e-19;-6.90289e-20"
quadratic,100,5,150,0.40,1.30,2.00,0.001054,149,9.43196e-32,"1.69844e-16;3.70531e-17;2.01903e-16;-3.25204e-17;-1.49257e-16"
quadratic,100,5,150,0.40,1.50,1.00,0.001330,150,7.62519e-45,"5.20817e-23;-5.14547e-24;-9.00676e-25;1.67577e-23;-6.7857e-23"
quadratic,100,5,150,0.40,1.50,1.30,0.000939,150,9.83667e-41,"-5.00777e-21;4.65069e-21;3.36471e-21;5.36303e-21;-3.40244e-21"
quadratic,100,5,150,0.40,1.50,1.50,0.001428,150,4.18644e-38,"1.0478e-19;3.13735e-20;6.95048e-20;1.44092e-20;1.57679e-19"
quadratic,100,5,150,0.40,1.50,1.70,0.000944,150,2.81284e-34,"1.97009e-18;7.34868e-18;-1.28943e-17;5.40127e-18;5.28796e-18"
quadratic,100,5,150,0.40,1.50,2.00,0.000994,149,1.05462e-29,"2.71704e-16;2.37832e-15;9.31009e-16;6.95757e-17;-1.98603e-15"
quadratic,100,5,150,0.40,1.70,1.00,0.000975,150,2.10024e-43,"-2.96897e-22;1.24933e-22;2.83662e-22;8.57166e-23;1.35852e-22"
quadratic,100,5,150,0.40,1.70,1.30,0.001858,150,3.43248e-39,"-3.88755e-20;-2.27227e-20;-2.90995e-20;-9.17572e-21;2.17686e-20"
quadratic,100,5,150,0.40,1.70,1.50,0.000971,150,2.77474e-36,"5.68181e-19;5.98015e-19;-1.57752e-19;-1.39853e-18;3.36915e-19"
quadratic,100,5,150,0.40,1.70,1.70,0.000956,150,3.25455e-32,"1.05026e-16;-8.07342e-18;1.07513e-17;-7.47599e-17;1.25481e-16"
quadratic,100,5,150,0.40,1.70,2.00,0.000937,148,9.01484e-26,"1.49415e-13;1.8264e-13;-7.24748e-14;1.17994e-13;1.23657e-13"
quadratic,100,5,150,0.40,2.00,1.00,0.000987,150,1.02906e-41,"6.2704e-22;2.30263e-21;1.23073e-21;9.35143e-22;1.48531e-21"
quadratic,100,5,150,0.40,2.00,1.30,0.000991,148,1.78438e-37,"1.5095e-19;3.06368e-19;1.80376e-19;1.27506e-19;1.14007e-19"
quadratic,100,5,150,0.40,2.00,1.50,0.001354,150,2.71249e-32,"-1.47773e-16;-4.39483e-17;-4.6822e-17;-3.36293e-17;5.78953e-18"
quadratic,100,5,150,0.40,2.00,1.70,0.000947,150,3.22402e-29,"-2.88063e-15;-3.79916e-16;9.79803e-16;-3.80125e-15;2.89626e-15"
quadratic,100,5,150,0.40,2.00,2.00,0.000952,149,6.48065e-24,"-1.3252e-12;6.84827e-13;3.19773e-14;-1.3958e-12;-1.51862e-12"
quadratic,100,5,150,0.50,1.00,1.00,0.000978,150,1.20105e-37,"-2.69584e-19;-2.50879e-22;-2.98157e-20;2.15603e-19;-7.5093e-21"
quadratic,100,5,150,0.50,1.00,1.30,0.000986,150,4.30169e-35,"1.11918e-19;1.56742e-18;-4.85341e-18;4.11827e-18;1.78338e-19"
quadratic,100,5,150,0.50,1.00,1.50,0.001009,150,8.22694e-32,"7.34788e-18;-1.58413e-17;-8.85442e-17;2.72155e-16;7.49741e-18"
quadratic,100,5,150,0.50,1.00,1.70,0.001029,150,1.27332e-30,"1.32351e-16;5.89322e-16;7.65563e-16;1.94831e-16;5.33342e-16"
quadratic,100,5,150,0.50,1.00,2.00,0.001810,150,5.57014e-26,"1.21086e-13;1.1484e-13;6.99582e-14;1.01412e-13;-1.12574e-13"
quadratic,100,5,150,0.50,1.30,1.00,0.001362,149,8.9529e-37,"1.29729e-19;-1.34495e-19;-8.77061e-19;-4.29424e-20;-2.98815e-19"
quadratic,100,5,150,0.50,1.30,1.30,0.000946,150,1.35576e-32,"-6.28935e-17;1.15983e-17;8.27792e-17;2.49139e-17;4.46586e-17"
quadratic,100,5,150,0.50,1.30,1.50,0.001713,150,1.88477e-29,"-2.26524e-15;-2.88929e-15;4.93231e-16;9.64081e-16;2.04833e-15"
quadratic,100,5,150,0.50,1.30,1.70,0.001235,149,1.06784e-28,"-4.03677e-16;8.15425e-15;-1.64442e-15;3.65885e-16;6.10667e-15"
quadratic,100,5,150,0.50,1.30,2.00,0.001635,149,8.6772e-23,"-7.27119e-12;3.07406e-12;4.87801e-12;-2.62007e-13;-7.67031e-13"
quadratic,100,5,150,0.50,1.50,1.00,0.000981,150,4.1277e-36,"-7.60288e-19;-1.27827e-18;9.75132e-19;-7.59185e-19;-6.23246e-19"
quadratic,100,5,150,0.50,1.50,1.30,0.001003,149,1.51646e-31,"-2.55074e-17;3.03617e-16;-3.06168e-17;2.76562e-17;-2.38977e-16"
quadratic,100,5,150,0.50,1.50,1.50,0.000950,150,1.77893e-29,"3.19048e-15;3.27775e-16;2.44406e-15;-5.19107e-16;-1.12243e-15"
quadratic,100,5,150,0.50,1.50,1.70,0.000952,150,2.58346e-26,"1.02343e-13;-4.52184e-14;-6.8417e-14;7.17616e-14;-5.90356e-14"
quadratic,100,5,150,0.50,1.50,2.00,0.000995,150,1.03159e-21,"-1.11395e-12;6.30829e-12;-1.51088e-11;-2.23107e-11;-1.62638e-11"
quadratic,100,5,150,0.50,1.70,1.00,0.001110,149,1.79182e-33,"2.04327e-17;9.69438e-18;-1.54435e-17;2.93169e-17;-1.35041e-17"
quadratic,100,5,150,0.50,1.70,1.30,0.000957,150,1.67942e-29,"1.04348e-15;1.98331e-15;1.95845e-15;1.91449e-15;-2.06663e-15"
quadratic,100,5,150,0.50,1.70,1.50,0.001242,149,9.49393e-27,"-6.06432e-14;2.4435e-14;1.45257e-14;2.54156e-14;-6.60478e-14"
quadratic,100,5,150,0.50,1.70,1.70,0.001289,150,1.25809e-24,"-6.78408e-13;-1.93587e-13;7.09653e-13;-3.72778e-14;5.05351e-13"
quadratic,100,5,150,0.50,1.70,2.00,0.001114,150,7.82131e-21,"-5.97364e-11;-5.02882e-11;3.46369e-11;2.26088e-11;-3.61903e-12"
quadratic,100,5,150,0.50,2.00,1.00,0.001374,150,3.22054e-31,"1.88166e-16;5.65823e-17;3.77486e-16;2.64449e-16;2.6649e-16"
quadratic,100,5,150,0.50,2.00,1.30,0.001058,150,6.36271e-27,"1.7676e-15;-3.81047e-14;-2.54994e-15;-6.98952e-15;-6.96582e-14"
quadratic,100,5,150,0.50,2.00,1.50,0.001354,149,3.55541e-24,"7.73303e-13;2.08604e-13;-6.05004e-13;6.92533e-13;-1.43814e-12"
quadratic,100,5,150,0.50,2.00,1.70,0.001027,150,8.11918e-21,"-1.97653e-11;2.43827e-11;3.45697e-11;-6.36499e-11;4.34469e-11"
quadratic,100,5,150,0.50,2.00,2.00,0.000924,150,7.33202e-17,"-5.28525e-09;1.59263e-09;2.97954e-11;6.50508e-09;7.29956e-10"
quadratic,100,5,150,0.60,1.00,1.00,0.000965,148,1.43085e-29,"-1.88606e-15;1.9227e-16;5.27644e-16;-5.07615e-16;-3.19033e-15"
quadratic,100,5,150,0.60,1.00,1.30,0.001149,150,6.02425e-27,"-3.68334e-14;-6.23298e-14;1.57398e-14;9.56677e-15;2.10543e-14"
quadratic,100,5,150,0.60,1.00,1.50,0.000986,150,5.10533e-25,"2.26591e-13;2.35274e-13;-2.08628e-13;-2.4909e-13;5.46136e-13"
quadratic,100,5,150,0.60,1.00,1.70,0.001006,150,2.44258e-22,"-1.11064e-11;-5.27362e-12;-7.78978e-12;3.00615e-12;4.83491e-12"
quadratic,100,5,150,0.60,1.00,2.00,0.001070,150,6.0541e-19,"-2.7291e-10;-5.48097e-10;-6.82217e-11;2.43071e-11;-4.74631e-10"
quadratic,100,5,150,0.60,1.30,1.00,0.000998,150,2.14917e-27,"-3.06871e-15;-3.35707e-15;-3.01234e-15;-4.17403e-14;-1.94206e-14"
quadratic,100,5,150,0.60,1.30,1.30,0.000978,146,9.43828e-25,"3.76118e-14;-4.35846e-13;2.18597e-13;4.85351e-13;-6.8491e-13"
quadratic,100,5,150,0.60,1.30,1.50,0.002444,149,4.82669e-22,"-7.97521e-12;-1.1825e-11;-1.37115e-11;3.54546e-12;-8.86898e-12"
quadratic,100,5,150,0.60,1.30,1.70,0.002655,150,6.54958e-21,"3.58814e-11;-6.07807e-11;1.06837e-11;2.58802e-11;2.7998e-11"
quadratic,100,5,150,0.60,1.30,2.00,0.002274,148,4.7817e-18,"1.20106e-09;3.21026e-10;1.32693e-09;1.99549e-10;-1.19814e-09"
quadratic,100,5,150,0.60,1.50,1.00,0.002926,150,1.22745e-26,"2.56518e-15;-7.95761e-14;4.34508e-14;4.55501e-14;4.4416e-14"
quadratic,100,5,150,0.60,1.50,1.30,0.002896,150,1.03585e-23,"-3.789e-14;4.99136e-14;-1.65363e-12;-9.14855e-13;-2.60445e-12"
quadratic,100,5,150,0.60,1.50,1.50,0.001609,150,1.76238e-21,"2.427e-11;-3.04547e-12;-5.84737e-12;-2.0021e-11;2.70008e-11"
quadratic,100,5,150,0.60,1.50,1.70,0.001183,150,3.51029e-19,"1.06431e-10;-3.36019e-10;4.24575e-10;9.29999e-11;-1.94627e-10"
quadratic,100,5,150,0.60,1.50,2.00,0.000990,148,1.58436e-16,"-7.55675e-09;5.43491e-09;-5.76773e-09;5.71914e-09;-2.41202e-09"
quadratic,100,5,150,0.60,1.70,1.00,0.001414,150,1.07359e-24,"9.4061e-13;4.23269e-13;-8.90934e-14;-1.50502e-14;3.89611e-14"
quadratic,100,5,150,0.60,1.70,1.30,0.001012,149,6.49876e-22,"-3.60281e-12;8.88418e-12;-5.58934e-13;1.81992e-11;1.5048e-11"
quadratic,100,5,150,0.60,1.70,1.50,0.000923,149,5.03825e-19,"-1.53055e-10;-3.93656e-10;-5.56634e-10;5.52109e-11;1.11996e-10"
quadratic,100,5,150,0.60,1.70,1.70,0.001588,148,8.90744e-17,"1.20126e-09;8.8704e-10;-6.56698e-10;2.60804e-10;-9.29221e-09"
quadratic,100,5,150,0.60,1.70,2.00,0.000939,149,6.64853e-16,"-2.02733e-08;1.04578e-08;-1.01448e-08;-6.3733e-09;9.7131e-10"
quadratic,100,5,150,0.60,2.00,1.00,0.001019,150,2.90799e-22,"2.30561e-12;9.03307e-12;-9.36307e-12;2.06336e-12;-1.05812e-11"
quadratic,100,5,150,0.60,2.00,1.30,0.000924,149,2.78915e-19,"2.26279e-10;-1.90698e-10;-3.19958e-10;-2.75288e-10;1.14847e-10"
quadratic,100,5,150,0.60,2.00,1.50,0.000938,148,5.86336e-17,"5.45137e-09;4.89399e-10;-3.11087e-09;4.17075e-09;-1.26651e-09"
quadratic,100,5,150,0.60,2.00,1.70,0.000938,145,1.36424e-14,"-3.3821e-08;-6.6916e-08;2.23472e-08;-8.63856e-08;-7.67708e-09"
quadratic,100,5,150,0.60,2.00,2.00,0.000914,150,3.23274e-11,"-2.99764e-06;3.66737e-06;1.78109e-06;2.19597e-08;-2.59214e-06"
quadratic,100,5,150,0.80,1.00,1.00,0.001187,147,2.14495e-12,"-1.181e-06;3.33949e-07;-1.66219e-07;7.09221e-07;3.28707e-07"
quadratic,100,5,150,0.80,1.00,1.30,0.000937,149,3.73106e-11,"1.55039e-06;1.6126e-06;1.73998e-06;-4.78231e-06;-2.53149e-06"
quadratic,100,5,150,0.80,1.00,1.50,0.000948,150,2.82429e-10,"-5.72156e-06;-1.38794e-06;8.71484e-06;5.67383e-06;1.18163e-05"
quadratic,100,5,150,0.80,1.00,1.70,0.000955,150,5.99438e-08,"0.000220249;-5.55648e-06;-4.22566e-05;-9.76945e-05;-8.55993e-06"
quadratic,100,5,150,0.80,1.00,2.00,0.001015,148,2.60521e-06,"0.00125926;-0.000336598;-0.000425396;-0.000107066;-0.000844842"
quadratic,100,5,150,0.80,1.30,1.00,0.001022,147,3.14431e-11,"-6.42148e-07;1.88862e-06;-2.40292e-07;9.37265e-07;-5.1505e-06"
quadratic,100,5,150,0.80,1.30,1.30,0.001960,150,5.22049e-11,"-2.62258e-06;1.25844e-06;5.37595e-06;-1.81413e-07;3.84832e-06"
quadratic,100,5,150,0.80,1.30,1.50,0.000939,148,2.50441e-08,"3.09046e-05;-0.00011475;8.97565e-05;-5.09566e-05;-1.63926e-05"
quadratic,100,5,150,0.80,1.30,1.70,0.000913,126,3.94006e-07,"0.000151647;-0.000210145;-0.000425992;-0.000199563;0.00032489"
quadratic,100,5,150,0.80,1.30,2.00,0.000908,150,5.96095e-06,"-0.000930844;0.000204315;0.00192552;0.0011513;0.000140049"
quadratic,100,5,150,0.80,1.50,1.00,0.000911,148,2.79114e-11,"1.68866e-06;2.09011e-06;4.4838e-06;1.64446e-07;-7.48199e-07"
quadratic,100,5,150,0.80,1.50,1.30,0.000924,150,1.48554e-08,"1.81622e-05;3.19535e-06;-0.000115983;-2.38214e-05;-2.22675e-05"
quadratic,100,5,150,0.80,1.50,1.50,0.000906,146,7.28103e-08,"9.01781e-05;-5.05513e-05;-0.000112172;0.000144366;-0.000169407"
quadratic,100,5,150,0.80,1.50,1.70,0.001111,149,6.59303e-07,"-8.17914e-05;-0.000157796;-0.000289424;-0.000734823;-6.31058e-05"
quadratic,100,5,150,0.80,1.50,2.00,0.000906,150,2.13098e-05,"-0.00425168;-0.00136172;0.000263376;0.000262902;-0.00111366"
quadratic,100,5,150,0.80,1.70,1.00,0.000958,150,2.83797e-10,"-4.04874e-06;1.13312e-06;-7.2059e-06;-6.60992e-06;1.30578e-05"
quadratic,100,5,150,0.80,1.70,1.30,0.000950,150,4.85591e-08,"0.000137341;3.96774e-06;9.47634e-05;-0.000136903;-4.42521e-05"
quadratic,100,5,150,0.80,1.70,1.50,0.000966,149,8.22252e-07,"-0.000379656;3.71485e-05;-0.000805875;8.01538e-05;0.000144479"
quadratic,100,5,150,0.80,1.70,1.70,0.000940,150,8.27393e-07,"-0.000302651;0.000244751;-0.00037582;-5.11899e-05;-0.000729405"
quadratic,100,5,150,0.80,1.70,2.00,0.001049,148,0.000350804,"0.00733312;-0.00776678;-0.00726004;-0.00802862;-0.0109334"
quadratic,100,5,150,0.80,2.00,1.00,0.001116,148,2.53495e-08,"-1.69327e-05;8.68401e-05;0.000130795;-1.24182e-05;1.61303e-05"
quadratic,100,5,150,0.80,2.00,1.30,0.001336,150,2.80381e-07,"0.000271813;0.000273692;6.91523e-05;-0.000104735;0.000340353"
quadratic,100,5,150,0.80,2.00,1.50,0.000975,141,1.5258e-05,"0.00284669;-0.00239239;0.000838636;-0.000280746;0.000805428"
quadratic,100,5,150,0.80,2.00,1.70,0.000967,146,0.000269321,"0.0009149;0.0110726;-0.00549632;0.00689816;0.00825144"
quadratic,100,5,150,0.80,2.00,2.00,0.000949,119,0.0132185,"-0.0761297;0.0673398;-0.00487947;-0.0238265;0.0479227"
quadratic,100,5,150,1.00,1.00,1.00,0.000978,31,0.196739,"0.0646044;0.157843;0.31413;0.246936;0.0894186"
quadratic,100,5,150,1.00,1.00,1.30,0.001201,44,0.254218,"0.116592;-0.3352;-0.0842155;-0.332062;-0.104442"
quadratic,100,5,150,1.00,1.00,1.50,0.000964,24,0.940265,"0.552554;-0.222518;0.677165;0.137633;-0.328541"
quadratic,100,5,150,1.00,1.00,1.70,0.000976,148,0.573098,"-0.207911;0.246599;0.238357;-0.594241;0.243153"
quadratic,100,5,150,1.00,1.00,2.00,0.000990,117,0.527678,"-0.540047;-0.279359;0.0906559;-0.232166;-0.309622"
quadratic,100,5,150,1.00,1.30,1.00,0.000966,23,0.577821,"0.50692;-0.0671488;0.0750042;0.396305;-0.391995"
quadratic,100,5,150,1.00,1.30,1.30,0.001020,13,0.176659,"0.0944602;-0.149861;-0.156178;-0.0159912;0.347318"
quadratic,100,5,150,1.00,1.30,1.50,0.001021,28,0.172344,"-0.0690762;0.132266;-0.00155585;-0.087652;0.377349"
quadratic,100,5,150,1.00,1.30,1.70,0.001412,97,0.861669,"0.594182;0.502979;0.39046;-0.307015;-0.0944042"
quadratic,100,5,150,1.00,1.30,2.00,0.001003,65,0.886127,"-0.385206;0.765474;-0.0646197;0.381948;-0.0416252"
quadratic,100,5,150,1.00,1.50,1.00,0.002497,57,0.0760771,"-0.185255;0.0420863;0.0951015;-0.175819;0.00547383"
quadratic,100,5,150,1.00,1.50,1.30,0.002877,16,0.317451,"-0.212879;-0.0204905;0.113318;-0.32549;-0.391061"
quadratic,100,5,150,1.00,1.50,1.50,0.003112,6,0.436344,"-0.235856;-0.104418;-0.30698;0.47961;0.213425"
quadratic,100,5,150,1.00,1.50,1.70,0.002651,14,0.253188,"-0.159542;-0.316994;-0.0498322;0.165901;-0.311838"
quadratic,100,5,150,1.00,1.50,2.00,0.002374,90,0.376889,"0.195522;0.191295;0.123266;0.0431167;0.533866"
quadratic,100,5,150,1.00,1.70,1.00,0.002239,22,0.561026,"-0.425702;-0.148764;-0.152594;-0.566007;-0.118429"
quadratic,100,5,150,1.00,1.70,1.30,0.002385,84,0.188904,"-0.0936834;0.265984;0.148348;0.190961;0.225625"
quadratic,100,5,150,1.00,1.70,1.50,0.002637,66,0.418227,"-0.355686;0.18451;0.342183;-0.163448;-0.337441"
quadratic,100,5,150,1.00,1.70,1.70,0.002824,103,0.972649,"-0.220204;0.417645;-0.241768;0.757563;0.342604"
quadratic,100,5,150,1.00,1.70,2.00,0.002511,11,0.882138,"-0.719214;-0.0734261;-0.168356;0.553216;0.158384"
quadratic,100,5,150,1.00,2.00,1.00,0.002315,41,0.371964,"-0.0469998;0.594081;-0.0625214;0.00688307;-0.113429"
quadratic,100,5,150,1.00,2.00,1.30,0.002275,13,0.833697,"-0.474509;0.632012;0.343822;-0.300989;0.017045"
quadratic,100,5,150,1.00,2.00,1.50,0.002795,89,0.599382,"0.0660383;-0.106119;-0.456034;-0.339118;0.510678"
quadratic,100,5,150,1.00,2.00,1.70,0.002838,128,1.24137,"0.099506;0.0933603;0.694349;-0.411408;-0.755896"
quadratic,100,5,150,1.00,2.00,2.00,0.002488,3,0.900332,"-0.0471539;-0.280847;0.568852;0.276327;0.647522"
quadratic,100,5,250,0.40,1.00,1.00,0.004354,250,2.20067e-79,"-2.0603e-40;1.34577e-40;2.4994e-40;-2.29834e-40;-2.10271e-40"
quadratic,100,5,250,0.40,1.00,1.30,0.004175,250,9.32563e-74,"9.27823e-38;-1.55451e-37;-1.55318e-37;-1.89781e-37;-1.85024e-38"
quadratic,100,5,250,0.40,1.00,1.50,0.004372,250,6.71071e-68,"1.2103e-34;-1.39601e-34;1.23222e-34;1.01459e-34;-8.65609e-35"
quadratic,100,5,250,0.40,1.00,1.70,0.003962,250,4.60337e-64,"-1.81432e-32;4.45676e-33;-8.69088e-33;-1.05346e-33;5.88713e-33"
quadratic,100,5,250,0.40,1.00,2.00,0.003699,249,6.98646e-57,"-1.40333e-29;4.43387e-29;3.19024e-29;9.49416e-30;6.09565e-29"
quadratic,100,5,250,0.40,1.30,1.00,0.003785,249,5.24198e-77,"1.10326e-39;-3.22648e-39;6.24882e-39;1.3084e-39;1.8111e-40"
quadratic,100,5,250,0.40,1.30,1.30,0.005442,249,2.30231e-70,"-1.02813e-35;4.63239e-36;8.62527e-36;4.66823e-36;-2.62282e-36"
quadratic,100,5,250,0.40,1.30,1.50,0.004461,250,1.02231e-64,"5.42379e-33;-4.28852e-33;4.78183e-33;-4.17383e-33;3.75972e-33"
quadratic,100,5,250,0.40,1.30,1.70,0.002588,250,7.46242e-60,"-3.82874e-32;2.02052e-30;-8.3477e-31;1.40249e-30;-8.45365e-31"
quadratic,100,5,250,0.40,1.30,2.00,0.001601,249,1.30879e-51,"-2.92223e-27;-2.12053e-26;1.4349e-26;1.3553e-26;2.1471e-26"
quadratic,100,5,250,0.40,1.50,1.00,0.001594,250,1.62821e-74,"1.12364e-37;-3.13308e-38;4.48314e-38;2.57049e-38;-2.04556e-39"
quadratic,100,5,250,0.40,1.50,1.30,0.002129,250,8.49368e-67,"-1.55023e-35;-3.54189e-34;-3.94477e-34;-3.65312e-34;-6.59252e-34"
quadratic,100,5,250,0.40,1.50,1.50,0.001704,250,1.34837e-61,"-1.73473e-32;2.06148e-31;3.45701e-32;-3.01389e-31;2.95232e-33"
quadratic,100,5,250,0.40,1.50,1.70,0.002602,249,4.92182e-56,"4.14812e-29;9.52931e-29;-1.94468e-28;-9.22619e-30;-2.26637e-29"
quadratic,100,5,250,0.40,1.50,2.00,0.001871,250,1.00311e-48,"4.99285e-25;1.02803e-25;7.03371e-25;-4.95483e-25;-5.50047e-26"
quadratic,100,5,250,0.40,1.70,1.00,0.001642,250,7.14838e-74,"-1.98266e-37;2.55448e-39;-1.34586e-37;6.97358e-38;-9.58719e-38"
